repo,month,lines,hours,kind
augur,15,35.084711600373865,10.131615747690269,feature
augur,15,94.98138181958313,6.764318007492482,docs
augur,15,55.3305225616508,46.6943267957722,feature
augur,15,71.39374279065105,5.207782315941435,docs
augur,15,61.14818620226372,16.356357789596743,docs
augur,15,16.78891530985833,4.7472526084828965,feature
augur,15,19.061481076257863,7.392040798062254,feature
augur,15,127.81288846103193,17.30765138860253,fix
augur,16,23.11340462497406,8.158372283476654,fix
augur,16,45.05900502139125,7.356959788118166,docs
augur,16,100.14537890924082,10.537514040330386,fix
augur,16,35.91820509792494,5.052610766707932,fix
augur,16,54.96686025821296,4.785317379653632,feature
augur,16,111.24789609099778,15.41703529520064,feature
augur,16,63.00232556376983,12.018812312121739,fix
augur,16,78.06095617299077,34.90500231425732,fix
augur,16,249.30344557034843,17.085380979131912,feature
augur,16,16.88579690644835,2.6676380403590723,fix
augur,16,180.08880706627147,10.889685331427719,docs
augur,16,22.387695010499442,7.242311192418217,fix
augur,16,128.83025379896762,11.84875985495525,feature
augur,16,46.24282094666325,27.756523059498786,feature
augur,16,125.05855197154037,7.170259734192446,fix
augur,16,72.99411482654278,4.371506959835184,fix
augur,16,71.24140655332,10.832350377565179,docs
augur,16,43.06512854925011,7.125200464058415,fix
augur,16,107.82830091614899,23.45735237825253,feature
augur,16,22.652460526748794,14.381109370308673,feature
augur,16,29.641827822661405,11.453207499707943,feature
augur,16,14.677772425412046,5.482802018748199,docs
augur,16,47.590132063503155,6.1827852103287775,fix
augur,16,32.21370834770227,7.339030096674367,feature
augur,16,48.69360787362531,3.6376797276733024,fix
augur,16,88.69070057515385,9.152141205080508,fix
augur,16,60.49795205996686,9.580706343745678,feature
augur,16,48.008325801129324,7.501512205064651,feature
augur,16,287.3173834999085,19.584307483683585,docs
augur,16,111.33257065571507,10.518863971768667,feature
augur,16,105.21798828345175,20.860913074349316,fix
augur,16,12.438043706876039,6.097749488263582,feature
augur,16,85.2122298822172,7.486634818112869,fix
augur,16,48.30713674828222,6.1258504487051,fix
augur,16,50.60474000016758,15.320666886579128,feature
augur,16,163.98621610276578,8.90920424927149,fix
augur,16,53.54061780455217,6.383423669338039,fix
augur,16,23.115163801487817,6.603403036750146,feature
augur,16,188.13676739695185,12.816119474210645,docs
augur,16,44.56588790871739,11.189940572016923,fix
augur,16,126.63739565886593,8.494637579848927,fix
augur,16,269.3035658832365,17.388590683230642,feature
augur,16,88.21608530520321,15.611821241550018,feature
augur,16,44.81471096369431,15.8163237712476,fix
augur,16,60.657914260634996,14.448061269081029,feature
augur,16,11.940348195140288,7.318379859273565,feature
augur,17,10.403119152899652,7.626880667767708,feature
augur,17,11.852179469567611,1.5356656992416058,fix
augur,17,58.5629625560618,14.974034330735083,fix
augur,17,59.640190575786235,13.40071557134656,fix
augur,17,61.53834795183954,10.105736491517769,fix
augur,17,108.65898874388051,15.472224882194656,fix
augur,17,159.29076757147524,10.160815365427526,feature
augur,17,62.26843392148709,4.117336741418226,fix
augur,17,125.97965285053489,19.898176731038006,docs
augur,17,24.267570327508963,4.438167919821527,feature
augur,17,113.50746284760494,12.488429809289434,docs
augur,17,74.4727169855262,11.514302313722858,feature
augur,17,28.317666379901762,7.246534042220069,feature
augur,17,68.43980944426184,11.967595262190665,fix
augur,17,17.26712818875924,12.408854374007802,fix
augur,17,8.785573012953947,6.439981752724367,feature
augur,17,4.465389023221799,5.345804462229111,feature
augur,17,110.29699041670199,13.8047977841018,fix
augur,17,33.1758028284687,10.758470769201598,fix
augur,17,33.95813896332374,7.382273850979325,feature
augur,17,6.720666069325401,5.965088607689116,feature
augur,17,6.467807898675785,6.89163476410536,feature
augur,17,118.49003966421726,25.620383302065193,fix
augur,17,17.083935673640486,6.621078387463249,fix
augur,17,111.73807965178628,14.082395902026066,feature
augur,17,9.252500697415053,5.937480320386311,docs
augur,17,9.581984316081547,8.42229589144924,fix
augur,17,65.9620595636472,5.652386685288546,fix
augur,17,291.71434058347864,18.63086600594456,docs
augur,17,197.88052340600487,12.73559293977426,docs
augur,17,124.6838118924685,16.612806236238395,fix
augur,17,182.15868132477883,39.65311437024769,fix
augur,17,171.67029731802032,10.295625847880642,feature
augur,17,85.8470396001092,18.759797108825875,fix
augur,17,581.5663807431592,12.88596956641787,fix
augur,17,118.92342262504329,8.904586776130971,fix
augur,17,101.03048815088383,10.206735882786433,feature
augur,17,24.299495404859428,9.130064607314704,feature
augur,17,79.54842861411905,46.20420821001359,fix
augur,17,34.01023580878596,12.302564590584158,fix
augur,17,84.27602956250284,18.12284914394872,fix
augur,17,48.137999624923204,15.846671797232887,fix
augur,17,121.89537419828592,18.092566906906328,fix
augur,17,20.411366056048045,6.151135673201463,feature
augur,17,49.71979328314907,16.069179617790063,feature
augur,17,154.66828842582856,15.912178023884392,feature
augur,17,136.37645714942948,18.327817933365385,fix
augur,17,39.76223734976135,36.62212575444211,fix
augur,18,179.1501833177466,16.169505934909168,fix
augur,18,43.82274491038271,7.439169379924784,docs
augur,18,37.711791754237524,7.787041156674469,feature
augur,18,84.47072192303074,10.946918727030814,feature
augur,18,15.508643840272809,11.228132717167446,fix
augur,18,5.23811885509232,7.535012391575655,fix
augur,18,79.74743235675668,8.987566954968853,feature
augur,18,19.445034751509848,2.3970075556852324,fix
augur,18,125.15977059413693,18.417502544997003,docs
augur,18,128.29993724256994,12.192471725237795,fix
augur,18,135.7511748187962,13.486339400576714,feature
augur,18,9.747750952570092,4.73758026832531,docs
augur,18,70.5508840426408,11.797757027303572,feature
augur,18,329.7674019433859,17.311922640465205,feature
augur,18,18.14611412235629,7.414131775626368,docs
augur,18,389.9328622941974,11.595432420370763,fix
augur,18,64.18275602418579,10.144115121490243,fix
augur,18,10.953072239442085,3.1186101218773365,feature
augur,18,14.626214042385563,15.376726347587852,feature
augur,18,8.332028113103908,4.078607374411904,feature
augur,18,235.99994775430227,29.328317684677582,feature
augur,18,38.55800657311797,16.860635092138377,fix
augur,18,35.259599806246605,11.103809919693465,docs
augur,18,63.81370104896696,12.009357677601102,feature
augur,18,31.656381724542534,5.2682889275577605,fix
augur,18,16.776160446761395,8.52386687141791,docs
augur,18,128.21560949682438,7.482282501967019,docs
augur,18,73.61058286056117,9.581389858093953,fix
augur,18,47.396454669343846,6.021127324057098,feature
augur,18,161.7098603425301,19.760427777901725,fix
augur,18,14.291926476178899,2.370855261965068,feature
augur,18,105.60597178965445,18.884148850284813,feature
augur,18,152.96598968192,11.541277252121493,feature
augur,18,50.73265951235099,12.947921165382711,fix
augur,18,45.96384557813448,6.173101172086779,feature
augur,18,37.5387111206328,3.8824576487114153,feature
augur,18,23.246562158325005,14.248438053503973,feature
augur,18,222.6626888588179,10.48031061375042,fix
augur,18,73.13612026919924,17.325106451324174,feature
augur,18,38.07573677194726,23.839293668364466,fix
augur,18,19.65513940411204,8.987056824153802,docs
augur,18,41.8511169017417,21.18343673981542,feature
augur,18,124.53915141202812,36.80614489822277,fix
augur,18,79.27038816160193,8.129087921041643,docs
augur,18,93.3394738205156,6.163534103401126,fix
augur,18,62.81947094649816,17.741621919202068,feature
augur,19,80.86280923688187,6.505720358300351,feature
augur,19,96.07092482939822,7.815590753549791,fix
augur,19,19.19533679880949,1.662435734394274,fix
augur,19,6.667564751005376,4.792332088141615,fix
augur,19,46.672600845432584,9.150974226651913,docs
augur,19,37.99510253351506,7.130250630823495,docs
augur,19,271.5557822187321,16.70339773383709,feature
augur,19,44.38503338877719,6.483015475972334,fix
augur,19,9.816177724001134,2.506773372745643,fix
augur,19,41.149339860655665,7.92169358521963,fix
augur,19,38.46387061909162,10.347392902264085,fix
augur,19,176.13918084277466,12.921538512166437,feature
augur,19,41.51328605058346,13.307170148312398,docs
augur,19,42.65214989577351,13.978518010532564,fix
augur,19,25.29597317264509,5.418713007936708,feature
augur,19,324.4120380231265,14.491337015894052,docs
augur,19,24.13442079106952,8.489440480117935,feature
augur,19,24.576836270733576,7.486012242066267,fix
augur,19,41.289900990305235,14.940075092804367,fix
augur,19,26.3819793629535,4.149588805778617,fix
augur,19,171.9172703860107,14.261198823444095,feature
augur,19,111.82234345495063,19.442372938392655,feature
augur,19,37.884959070651114,5.529857310161203,fix
augur,19,27.292705495559687,6.473898587065141,docs
augur,19,74.69330804420912,8.351433654304024,fix
augur,19,15.37696309141252,3.765983113050597,docs
augur,19,18.138829109411155,5.944639246301406,fix
augur,19,25.244867989212157,14.80358260519493,fix
augur,19,19.21886383576589,6.108907518049367,feature
augur,19,87.88216906140177,10.260749475409872,feature
augur,19,41.35078650979643,13.056031226353774,feature
augur,19,5.132850605963854,4.756269315253278,feature
augur,19,50.88067634620116,19.391526825165005,feature
augur,19,339.08506106762525,8.481179734290471,feature
augur,19,79.79615289165142,17.16205792278833,feature
augur,19,63.48597054826205,11.123984745027828,feature
augur,19,13.713047242086684,2.584862299289475,fix
augur,19,76.80955177456394,11.423682951009717,fix
augur,19,160.43754198728027,8.124368009979255,feature
augur,19,242.75690135004115,28.07783516093309,fix
augur,19,111.3345992002476,6.2505503171491945,docs
augur,19,154.29667226028798,30.343429281299738,fix
augur,19,35.32911757931474,8.082122354961115,fix
augur,19,422.6356069952819,30.758426948328054,feature
augur,19,105.4666570458679,15.886740013542717,feature
augur,19,103.0206794706745,12.938441817129771,feature
augur,19,16.640123158712196,3.9678608104786055,feature
augur,19,25.328095935343683,8.572032155407333,fix
augur,19,146.30074907223448,30.7440784250974,fix
augur,20,8.914138636358027,6.547635990856941,feature
augur,20,26.47836429384386,6.515149508177377,docs
augur,20,164.93836247350518,20.4964798505723,feature
augur,20,17.11360935557398,25.709035433647756,fix
augur,20,20.48161324072526,7.9485193568366475,feature
augur,20,350.01834645598285,15.85940773552438,docs
augur,20,150.40188453035643,26.68113479605819,feature
augur,20,35.03329238462966,7.252420244594636,feature
augur,20,311.8708983015756,34.95892273765482,fix
augur,20,201.0350763483017,16.101597742972704,feature
augur,20,52.089840636414216,6.820029184204391,feature
augur,20,9.631759084377212,5.5018936709145825,feature
augur,20,10.53719018684112,4.673358603134099,fix
augur,20,87.75506764702345,7.841924051495227,docs
augur,20,74.99269924424438,16.794061599009908,feature
augur,20,34.947204632026136,6.285036842349976,feature
augur,20,26.129944934090517,5.9708400638133305,feature
augur,20,16.51603536350216,4.108053999537292,docs
augur,20,18.7680963339513,2.0243980264331998,fix
augur,20,34.347429800814155,11.114084772881904,docs
augur,20,39.37811440440113,7.157722363473394,feature
augur,20,53.276340511097715,6.649651514207535,fix
augur,20,213.8317118092651,11.431640081492699,fix
augur,20,28.435131832062492,10.693996883933282,feature
augur,20,225.4865710563833,23.237491003556684,fix
augur,20,85.0783905574306,6.031471361842016,fix
augur,20,64.39288203600303,29.708061772383704,feature
augur,20,23.820339591134125,5.607669318387705,fix
augur,20,6.893001275554075,3.0492139266310794,fix
augur,20,103.47245567302178,13.659343040740398,feature
augur,20,41.526433929127556,9.49543265766386,fix
augur,20,18.288409655887747,6.951903721757983,fix
augur,20,59.06604618784422,2.7771166778177694,docs
augur,20,31.727071583931096,6.065195931724995,feature
augur,20,34.07563830725292,13.43027618462342,fix
augur,20,131.8407183484226,21.980343889584507,docs
augur,20,56.38519035458646,5.321550989116481,fix
augur,20,183.02249859036695,22.331334850846243,feature
augur,20,60.932160764302736,17.584384547055564,feature
augur,20,276.080047033361,12.067723990402378,fix
augur,20,109.56719784276419,13.896025621885968,fix
augur,20,93.8382197236599,3.8931182279108643,fix
augur,20,171.85621942802894,18.229862850823213,feature
augur,20,16.880094214799772,6.41170828813495,feature
augur,20,42.26406798492978,16.54778514897855,feature
augur,20,32.97059501746553,12.594957364337374,fix
augur,20,35.532242891524994,11.766744133313077,feature
augur,20,78.19690476782195,6.073099441846056,fix
augur,20,104.7158072695426,12.397232807535728,fix
augur,20,76.64368692200416,9.670094841174775,feature
augur,20,60.44542545228253,7.693822302991096,fix
augur,20,17.141682463925076,5.801194202844729,fix
augur,20,67.75155329479267,11.027395625796496,fix
augur,21,12.273657431159682,13.52464327287948,feature
augur,21,12.223917433254446,7.217874661616488,docs
augur,21,32.543623499281374,3.9860545738924293,feature
augur,21,261.5540641950438,16.275174141867982,fix
augur,21,350.0626866051633,14.556038379544523,feature
augur,21,94.0393697658631,14.491181908032091,feature
augur,21,11.507965451389962,6.679370762372346,feature
augur,21,86.5079035980551,8.445343719041515,fix
augur,21,26.14008927313835,11.719694816423898,feature
augur,21,50.06172493474634,8.504740013727506,docs
augur,21,91.97859612824278,7.144563782766135,fix
augur,21,43.18212676120643,21.6163286945343,feature
augur,21,13.805201235142322,2.8172635941547655,feature
augur,21,26.506380106619005,6.82524951497419,docs
augur,21,567.8898337342639,65.42223426468178,feature
augur,21,87.5455434727889,21.321764187796973,feature
augur,21,42.95493191986009,15.72872973475051,feature
augur,21,15.931192205415046,11.877837725542928,fix
augur,21,345.3872007167829,11.652068576340307,feature
augur,21,59.11423041287431,18.64945467229619,fix
augur,21,62.376375349085876,6.4974965346174836,fix
augur,21,8.25747723485819,7.555045451739694,fix
augur,21,28.87238050185992,4.038346343472924,feature
augur,21,233.79008636718757,8.978152195689827,fix
augur,21,23.23380743327598,12.104853311062026,feature
augur,21,51.988353135009504,15.055922342143292,docs
augur,21,15.641274209314606,4.020838774900653,feature
augur,21,229.06530210721306,9.539710407630972,docs
augur,21,27.216627461874452,4.483755194899524,feature
augur,21,58.39547432774853,16.215238197262412,feature
augur,21,5.957773981100845,3.3372997773887714,fix
augur,21,122.65960905985351,14.669705825759918,feature
augur,21,14.015001894965726,3.195189888206524,docs
augur,21,99.8471336666311,10.702230017503798,fix
augur,21,3.707794161976192,5.727493164421099,fix
augur,21,6.858295560935905,4.524039490013696,fix
augur,21,33.76555262652685,9.80134029437954,feature
augur,21,75.52983499259034,4.60787325957152,fix
augur,21,18.941700672723176,8.80536846638398,feature
augur,21,307.70879853389675,21.935487893133296,docs
augur,21,142.424052051502,37.2470819960391,fix
augur,21,145.9190638627544,12.406790127658061,docs
augur,21,191.2407850009048,9.431680816765908,fix
augur,21,370.9951171022315,46.07819469768112,feature
augur,21,72.01452792239486,6.520251736690926,feature
augur,21,25.859623590231433,13.811913372054336,docs
augur,21,52.57306847908775,9.59561972251102,docs
augur,21,33.30466529883411,8.983099118568042,feature
augur,21,89.46912536165725,13.393931413342647,fix
augur,21,22.058012253283934,8.380898348098212,fix
augur,21,94.57960944261752,12.132405791910687,feature
augur,21,109.21980043535638,8.82053253509054,feature
augur,22,86.78773962371294,16.0331189764432,fix
augur,22,94.12033983218863,9.740201908920177,feature
augur,22,102.03849699634785,6.418843806823326,fix
augur,22,8.614302242196276,4.328531268856625,fix
augur,22,120.71091945873172,12.159909549123718,feature
augur,22,61.27889352909869,7.462212472605579,fix
augur,22,162.82886507342602,15.786020964541324,fix
augur,22,23.74276244303655,5.696469327034856,feature
augur,22,412.0246982316223,33.31440703671123,fix
augur,22,55.97998038745819,18.67340319894679,feature
augur,22,90.9940933962963,4.098667367642011,feature
augur,22,87.82645609817116,21.174415624678996,fix
augur,22,32.747262492747744,5.708260227503196,feature
augur,22,249.12098280316158,23.322246902191974,feature
augur,22,30.74805332798591,5.708814844532733,feature
augur,22,49.917740592175605,7.580900589160762,fix
augur,22,11.092121544024188,12.62678371351103,fix
augur,22,257.8217964297593,19.95794565871148,feature
augur,22,60.15816831816216,11.604879626306326,fix
augur,22,37.678223854601164,23.198295299922066,docs
augur,22,32.83643385661059,10.968881351186134,docs
augur,22,230.11823002997502,10.006630416683068,fix
augur,22,57.35871018960092,10.448217916075862,fix
augur,22,43.06590727119038,6.320221431426649,docs
augur,22,89.14231944338121,42.6687155668777,fix
augur,22,153.57753044285585,14.404492443544239,feature
augur,22,216.71355108711364,22.540554923415215,fix
augur,22,62.85458782538929,11.41854820564125,feature
augur,22,42.771058140714025,21.669927988099417,fix
augur,22,138.95964749755157,17.05564260737328,fix
augur,22,125.90347843802105,21.147396012103105,fix
augur,22,176.08319904126373,27.36660763795681,feature
augur,22,306.0043289429606,14.52380147008616,docs
augur,22,55.92460743804659,9.668451078019636,docs
augur,22,35.57993203521921,6.658753560477407,feature
augur,22,195.45489101278915,15.897204603620366,feature
augur,22,55.648431430544264,12.469411508135972,feature
augur,22,157.1961196986643,8.484072821300215,feature
augur,22,143.1396336085479,20.863373312789513,docs
augur,22,25.136452304920866,11.306450151809374,fix
augur,22,241.58280674353546,16.807827515762273,docs
augur,22,342.0518827666442,14.286141875816604,docs
augur,22,41.05535168813064,4.474735050591817,docs
augur,22,88.45031344754622,13.371791390266749,fix
augur,22,39.36055142722056,6.999615593149035,fix
augur,22,46.527167734613684,4.2581097331347895,fix
augur,23,25.901342401415913,10.237501093790932,feature
augur,23,116.12659993391921,8.46549314828492,feature
augur,23,86.95913935300833,8.313975132018324,fix
augur,23,40.3434278844267,14.645781841891027,feature
augur,23,63.63107070477749,6.491545616179785,docs
augur,23,23.802520419674803,11.391551304066763,feature
augur,23,98.90515152742765,10.081514238739924,feature
augur,23,173.98535113979523,16.455489354909695,docs
augur,23,21.37171528420026,5.110960191503823,feature
augur,23,114.93020131080408,7.869912479033178,feature
augur,23,16.98605111630808,12.222511961036854,fix
augur,23,532.8356691913572,47.1845067937547,fix
augur,23,66.66382423442894,8.440516925656535,feature
augur,23,119.63290135779435,13.095553663698459,fix
augur,23,14.346387328628827,8.348086937841064,feature
augur,23,102.0263485177039,20.88820476466282,fix
augur,23,109.81835005622965,9.423103993139387,fix
augur,23,53.415823795677746,7.365427269834162,fix
augur,23,13.240926712500256,4.3925192636492785,feature
augur,23,55.98004991993792,9.6279445592094,feature
augur,23,45.30668468756307,3.2145271456161186,fix
augur,23,94.81245885103259,17.882602376080133,feature
augur,23,44.2185158165521,8.856812588192447,feature
augur,23,33.49105926542081,8.901547636546251,feature
augur,23,10.044907522034526,4.284914760290822,fix
augur,23,19.977768329829562,8.56114349577729,fix
augur,23,38.03295547107824,3.831250531165304,feature
augur,23,24.51041053026989,10.281793113154128,feature
augur,23,20.53717818889285,5.6760924525152605,fix
augur,23,52.40173933992791,8.526155634313305,fix
augur,23,53.40081113870059,14.801959612982444,fix
augur,23,81.55127814694582,5.846863299699844,fix
augur,23,75.63730555117967,9.237228511506235,docs
augur,23,9.831159055214176,5.635503953291661,feature
augur,23,13.253222063419166,4.803119093871153,feature
augur,23,62.937200122175405,11.807788578281727,fix
augur,23,122.56868102070786,12.885341399092717,feature
augur,23,475.92949861214635,7.790979747676728,fix
augur,23,53.55793034718672,6.797412576569424,feature
augur,23,37.775199238414274,19.850344763702587,docs
augur,23,81.50299846799817,11.266149187816774,fix
augur,23,87.59297638837305,24.2124379485289,docs
augur,23,150.4233111898665,17.35032184411493,feature
augur,23,11.6541588974682,5.831191479767718,fix
augur,23,17.244154192120675,3.356936601042334,feature
augur,23,73.13478185291356,4.766059794212144,fix
augur,23,141.1764947337138,12.303859818454992,fix
augur,23,86.63993743593767,8.458895911377583,fix
augur,23,85.4212181723269,6.324925652806154,fix
augur,23,130.03794206921486,7.932786103594535,feature
augur,23,42.04027158852977,4.688939299742264,fix
augur,23,22.757728336265007,9.59547932556293,fix
augur,23,37.030765912441474,4.655577771855947,feature
augur,23,15.909127976356862,4.644941533687101,fix
augur,23,105.44191773317448,9.6507948704199,feature
augur,23,17.90009082618913,8.784146530065128,fix
augur,23,180.09236818659255,29.424387308834813,docs
frontend,0,46.92621112059125,18.456997863764226,feature
frontend,0,176.92544631675233,26.22131522583763,fix
frontend,0,71.9932833754974,18.85927349361178,fix
frontend,0,131.4101863100461,8.252466734707488,docs
frontend,0,405.72320893886115,29.60371637331728,feature
frontend,0,236.61406753928554,50.68185576769621,fix
frontend,0,5.0658145215222605,5.3018265561266995,fix
frontend,0,8.231389858768035,2.1288315816228445,fix
frontend,0,364.762833343636,31.259179869844942,feature
frontend,0,73.99540387000089,19.123726271157324,feature
frontend,0,87.93402060352936,11.775436528971204,feature
frontend,0,1.388002466961284,3.262854687029925,feature
frontend,0,24.343155553408405,10.752353972273257,fix
frontend,0,7.440838292763289,6.481030163354821,feature
frontend,1,109.04733859043672,16.91317235692378,docs
frontend,1,44.26118105528535,7.981587462533917,fix
frontend,1,51.78447786148566,6.490791241428573,fix
frontend,1,22.810396071263124,12.366617024048109,docs
frontend,1,30.511629802165082,8.26447070787932,fix
frontend,1,84.40398198134899,10.599438793411124,docs
frontend,1,76.80166606782413,10.465418124823364,feature
frontend,1,43.982421040257684,7.112471950025534,feature
frontend,1,38.934595161680136,7.6242638670601,feature
frontend,1,68.35742788556436,10.760103944571942,fix
frontend,1,68.13487500496136,7.251040126141828,feature
frontend,1,60.212584446423286,22.365252914177045,feature
frontend,1,93.90925066174616,28.256523204275076,fix
frontend,1,58.579664009925864,7.540551192727539,fix
frontend,1,44.35852580263135,5.6379570412433475,fix
frontend,1,19.688432784982446,4.180582322419752,feature
frontend,1,9.07929601771833,5.71152575513516,fix
frontend,1,20.730522940613348,4.449122472957956,feature
frontend,1,51.0860851611435,15.501752063786645,feature
frontend,1,49.75259781373953,19.274227164774842,fix
frontend,1,314.31885814663536,54.33064281815869,fix
frontend,1,240.2346303444236,21.51473503088558,feature
frontend,2,42.980260483677036,5.758898950134451,feature
frontend,2,137.4985875480795,25.692656033422338,fix
frontend,2,91.45261259177295,15.06420462673096,feature
frontend,2,109.91896673872483,6.8167203367892775,feature
frontend,2,124.76438580414248,30.623371448398068,fix
frontend,2,22.118534611869702,4.476959063886736,docs
frontend,2,36.43731448569798,5.6522234361844195,feature
frontend,2,314.7714352269523,14.161829783227494,feature
frontend,2,131.1820303276162,11.139771348175918,fix
frontend,2,116.83505480827027,21.07033681019211,docs
frontend,2,100.69527172247564,5.608959439493813,docs
frontend,2,57.018573920947695,8.582249359045795,fix
frontend,2,40.6354145122531,3.6668480094470977,docs
frontend,2,39.795422291279905,9.720498085089389,docs
frontend,2,24.59341886692188,7.70906709903348,fix
frontend,2,80.97622026263511,16.548225525678124,fix
frontend,2,43.3740356551123,10.19218239901052,docs
frontend,2,70.31864980490181,9.605419325444258,feature
frontend,2,49.452529153515016,4.69208431678065,feature
frontend,2,121.52987016222764,18.784174434132332,fix
frontend,2,54.284186684033074,4.6781730310875504,feature
frontend,2,93.32637117387992,17.12365336667928,fix
frontend,2,7.846109581830706,2.9950446693011874,feature
frontend,2,12.135625375604938,3.5555934415478885,fix
frontend,3,94.24993374200537,4.745842803432941,fix
frontend,3,125.94555276779569,16.69488801583103,feature
frontend,3,328.99409643867403,9.376656863840857,fix
frontend,3,92.095355137609,14.845961114405059,fix
frontend,3,72.74094184807973,20.25415289443138,feature
frontend,3,64.39670647245636,14.032083677057102,feature
frontend,3,76.50810445757811,12.498236785915022,fix
frontend,3,35.37509303991857,14.126052112712726,fix
frontend,3,551.3632988811759,43.88942904447204,feature
frontend,3,31.777582684219446,13.253188718159173,fix
frontend,3,62.304448906746586,6.180956108089058,feature
frontend,3,73.48891357929793,9.001780754741672,feature
frontend,3,43.80428325405054,4.898926672498431,feature
frontend,3,229.29364999923118,12.260422408902134,feature
frontend,3,15.169971265909618,11.30625780689574,feature
frontend,3,184.8573084662134,20.949877100292788,fix
frontend,3,181.92348293585906,26.69107629868084,fix
frontend,3,5.46863247049271,7.838703184998629,fix
frontend,3,43.79104456904063,17.634680865417415,feature
frontend,3,84.57283792148709,9.037672302695533,fix
frontend,3,182.316340413832,14.452071975390044,docs
frontend,3,20.197461627043317,8.325178556718598,feature
frontend,3,335.53696206879914,24.804844650949327,feature
frontend,4,10.663042041971178,5.546019744636734,fix
frontend,4,11.57802480420009,4.286699708837974,feature
frontend,4,13.395476036349617,5.601853363998968,fix
frontend,4,68.3368884338237,4.512585895464949,feature
frontend,4,108.32787930571398,19.415350027066822,docs
frontend,4,65.94921220509342,11.394753135847026,fix
frontend,4,34.65642258324628,3.3030174864163664,feature
frontend,4,16.18320951338527,7.211679229622408,feature
frontend,4,36.98878633525558,11.580572463028993,feature
frontend,4,408.3695295879396,19.723404343224242,docs
frontend,4,195.78090570658293,12.702335121108911,fix
frontend,4,149.0403873622456,15.573663640322831,fix
frontend,4,29.621878835452275,6.989654693709607,fix
frontend,4,32.54011606881087,6.903704692613665,fix
frontend,4,277.83434456431047,37.53851285315605,fix
frontend,4,60.927774069654255,7.466869592358348,feature
frontend,4,86.88578337737158,19.361878153698594,feature
frontend,4,130.06143918806114,15.074784792521895,docs
frontend,4,165.5967692920554,15.342321760490996,feature
frontend,4,118.01312662271206,7.423040833055729,feature
frontend,4,83.93109151545383,6.933288401143582,fix
frontend,4,157.30043609342724,32.68435113950721,feature
frontend,4,99.27418774354724,12.71230002821239,feature
frontend,4,129.77176586049285,19.225961174266377,fix
frontend,4,111.04566322711065,8.670232226637463,feature
frontend,4,71.57981568720791,13.15233473234539,fix
frontend,4,158.458891691689,16.651713149875015,docs
frontend,4,90.16071417266086,11.33278292586543,fix
frontend,4,13.304786077675914,3.6133530610026914,docs
frontend,4,36.94522996734536,11.741406356955855,fix
frontend,5,832.8981950633793,10.10975201988038,feature
frontend,5,63.65181056056739,11.231524732336505,feature
frontend,5,23.131841360870332,15.313199527072033,fix
frontend,5,18.008070616462465,7.092382621469533,feature
frontend,5,1060.8268078147648,35.571350743077396,fix
frontend,5,150.4916477850728,20.309409289052052,fix
frontend,5,71.00512503908722,8.640758840456582,fix
frontend,5,7.793789482554708,10.100586040731006,feature
frontend,5,97.53263320576379,17.294659340890757,docs
frontend,5,38.37494265976518,4.4966551803823105,fix
frontend,5,100.83954253964714,26.096525042001545,feature
frontend,5,705.5815887986137,38.257587417516575,docs
frontend,5,38.95695849765982,17.63553893622847,fix
frontend,5,165.41810512552777,6.523572984630907,feature
frontend,5,17.73146234161189,8.242993476748687,feature
frontend,5,62.57533557327083,9.597833841137088,fix
frontend,5,25.144924974078823,4.8576736507844105,feature
frontend,5,12.927485808855865,3.320660573855525,feature
frontend,5,16.426306857744486,8.4091416207046,feature
frontend,5,54.27035779304285,5.992906906864609,docs
frontend,5,22.469536859847935,21.68079026585978,feature
frontend,5,20.43408341053949,9.69938507693037,fix
frontend,5,83.73831915461966,10.438639858848497,feature
frontend,5,95.80487484550822,5.416323162138079,feature
frontend,5,48.678483373461866,6.600396091324271,fix
frontend,5,59.14528191727256,8.779874326662283,fix
frontend,5,45.1708102043205,15.171917950182161,feature
frontend,5,3.0721773579046343,0.7777664617783274,docs
frontend,5,15.908970478116515,5.729320139266335,fix
frontend,5,24.98680223179245,14.935251813182898,fix
frontend,5,131.69175048621864,12.952612521745486,fix
frontend,6,60.09075500631626,18.08649046713732,fix
frontend,6,18.46043542425587,8.963455695246724,feature
frontend,6,51.27214958862039,11.4292323965312,fix
frontend,6,80.52541542016039,10.277299028218474,fix
frontend,6,44.579292883184436,21.37088296602038,feature
frontend,6,264.150244164902,17.935793029352208,feature
frontend,6,20.087619524641852,7.849195255951507,fix
frontend,6,132.77553191148056,20.433582817946885,fix
frontend,6,65.13790406365668,7.443313959128458,feature
frontend,6,106.58167654969884,9.46804160133226,fix
frontend,6,6.004901302190056,6.773415455864432,fix
frontend,6,40.171284904120576,12.511407419731688,fix
frontend,6,29.549597148951317,18.420133930037,feature
frontend,6,247.9544999051498,33.68818637877615,feature
frontend,6,234.12402937134902,11.01133889902036,fix
frontend,6,68.15181641118507,12.622981993042623,feature
frontend,6,345.28195013201906,9.401592070887215,fix
frontend,6,38.54349435968588,20.64985927069492,feature
frontend,6,209.73688448223265,19.530453227481498,fix
frontend,6,101.09898986496256,14.908789498965366,fix
frontend,6,50.67219942608,4.450971291227455,fix
frontend,6,37.15728569571526,10.773083053609009,fix
frontend,6,100.9817502365394,21.25935968840397,fix
frontend,6,130.2253806323374,21.167745173881592,fix
frontend,6,54.09439037685588,10.93689016234604,feature
